ProjectID,BuildingID,BedroomSize,MaxAllowableIncome,TotalUnits,MedianInitialLegalRent,HighInitialLegalRent,LowInitialLegalRent,MedianActualRent,HighActualRent,LowActualRent
51868,977499,STUDIO,71%-80%,21,"1,234","1,234","1,234","1,091","1,091","1,091"
51950,367956,2-BR,71%-80%,1,,,,,,
51950,595312,2-BR,71%-80%,1,,,,,,
51950,589736,3-BR,71%-80%,1,,,,,,
51950,690769,3-BR,71%-80%,1,,,,,,
51950,611866,2-BR,71%-80%,1,,,,,,
51950,591716,2-BR,71%-80%,1,,,,,,
51950,536580,2-BR,71%-80%,1,,,,,,
51950,543689,2-BR,71%-80%,1,,,,,,
51950,561639,2-BR,71%-80%,1,,,,,,
51950,679081,3-BR,71%-80%,1,,,,,,
51950,544663,3-BR,71%-80%,1,,,,,,
51950,572104,4-BR,71%-80%,1,,,,,,
51950,281922,2-BR,71%-80%,1,,,,,,
51950,324387,2-BR,71%-80%,1,,,,,,
51950,610826,2-BR,71%-80%,1,,,,,,
51950,550818,3-BR,71%-80%,1,,,,,,
51950,549840,2-BR,71%-80%,1,,,,,,
51950,583620,2-BR,71%-80%,1,,,,,,
51950,597082,3-BR,71%-80%,1,,,,,,
51950,532932,2-BR,71%-80%,1,,,,,,
52435,969128,1-BR,71%-80%,11,"1,254","1,254",931,"1,254","1,254",882
52662,92487,1-BR,71%-80%,3,"1,984","1,984","1,984",777,"1,268",735
52662,92487,2-BR,71%-80%,1,"2,386","2,386","2,386",928,928,928
52662,92487,STUDIO,71%-80%,2,"1,855","1,855","1,855",646,651,641
52662,90958,1-BR,71%-80%,7,"1,984","1,984","1,984",859,"1,147",683
52662,90958,2-BR,71%-80%,2,"2,386","2,386","2,386","1,084","1,088","1,080"
52662,90958,3-BR,71%-80%,1,"2,765","2,765","2,765","1,851","1,851","1,851"
52662,92486,1-BR,71%-80%,1,"1,984","1,984","1,984",837,837,837
52662,92486,2-BR,71%-80%,2,"2,386","2,386","2,386",952,966,938
52662,92484,1-BR,71%-80%,4,"1,984","1,984","1,984",936.5,"1,035",775
52662,92484,2-BR,71%-80%,4,"2,386","2,386","2,386",991,"1,534",653
52662,92484,STUDIO,71%-80%,1,"1,855","1,855","1,855",830,830,830
52701,127575,STUDIO,71%-80%,75,"1,029","1,173",992,982,"1,049",625
52722,958049,1-BR,71%-80%,3,,,,"1,254","1,254",882
52722,958049,2-BR,71%-80%,2,,,,"1,511","1,511","1,511"
52722,958049,3-BR,71%-80%,2,,,,"1,740","1,740","1,740"
52722,958049,STUDIO,71%-80%,1,,,,996,996,996
52722,975847,2-BR,71%-80%,2,,,,"1,511","1,511","1,511"
52722,975847,3-BR,71%-80%,2,,,,"1,740","1,740","1,740"
52733,4183,1-BR,71%-80%,1,"1,257","1,257","1,257","1,257","1,257","1,257"
52733,41409,1-BR,71%-80%,1,"1,200","1,200","1,200","1,200","1,200","1,200"
52733,4175,3-BR,71%-80%,1,"1,626","1,626","1,626","1,626","1,626","1,626"
52733,42408,1-BR,71%-80%,1,"1,257","1,257","1,257","1,257","1,257","1,257"
52733,7475,2-BR,71%-80%,1,"1,382","1,382","1,382","1,382","1,382","1,382"
52737,208755,2-BR,71%-80%,3,,,,940,"1,008",592
52737,371080,1-BR,71%-80%,1,,,,756,756,756
52737,211091,1-BR,71%-80%,2,,,,823,890,756
52737,211091,3-BR,71%-80%,1,,,,"1,019","1,019","1,019"
52737,130217,1-BR,71%-80%,1,,,,715,715,715
52737,365968,3-BR,71%-80%,1,,,,"1,134","1,134","1,134"
52737,128902,3-BR,71%-80%,3,,,,"1,188","1,210","1,162"
52737,208752,1-BR,71%-80%,4,,,,815.5,917,717
52737,132750,1-BR,71%-80%,3,,,,911,912,838
52737,130195,2-BR,71%-80%,1,,,,980,980,980
52985,79168,1-BR,71%-80%,2,"1,246","1,266","1,226","1,246","1,266","1,226"
53010,378861,1-BR,71%-80%,8,,,,"1,055.5","1,288",375
53180,977640,1-BR,71%-80%,21,"1,254","1,254","1,254","1,250","1,250","1,250"
53180,977640,2-BR,71%-80%,27,"1,511","1,511","1,511","1,500","1,500","1,500"
53180,977640,3-BR,71%-80%,7,"1,740","1,904","1,740","1,740","1,842","1,740"
53180,977640,STUDIO,71%-80%,10,996,996,996,966,966,966
53188,45564,1-BR,71%-80%,1,"1,236","1,236","1,236",612,612,612
53551,11564,1-BR,71%-80%,2,"1,254","1,254","1,254",768,768,768
53551,11564,2-BR,71%-80%,3,"1,511","1,511","1,511",929,929,929
53551,11564,3-BR,71%-80%,4,"1,740","1,740","1,740","1,066","1,066","1,066"
53551,11564,STUDIO,71%-80%,3,"1,168","1,168","1,168",715,715,715
53551,11998,1-BR,71%-80%,3,"1,254","1,254","1,254",768,768,768
53551,11998,2-BR,71%-80%,8,"1,511","1,511","1,511",929,929,929
53551,11998,STUDIO,71%-80%,3,"1,168","1,168","1,168",715,715,715
53680,985795,2-BR,71%-80%,1,,,,,,
53680,985805,2-BR,71%-80%,1,,,,,,
53680,985801,1-BR,71%-80%,1,,,,,,
53680,985801,2-BR,71%-80%,7,,,,,,
53680,985802,2-BR,71%-80%,1,,,,,,
53680,985799,1-BR,71%-80%,1,,,,,,
53680,985799,2-BR,71%-80%,7,,,,,,
53680,985797,2-BR,71%-80%,2,,,,,,
53680,985804,2-BR,71%-80%,2,,,,,,
53680,985800,1-BR,71%-80%,1,,,,,,
53680,985800,2-BR,71%-80%,1,,,,,,
53680,985791,2-BR,71%-80%,1,,,,,,
53680,985796,2-BR,71%-80%,1,,,,,,
53680,985796,STUDIO,71%-80%,1,,,,,,
53680,985789,3-BR,71%-80%,2,,,,,,
53680,985793,1-BR,71%-80%,1,,,,,,
53680,985793,2-BR,71%-80%,2,,,,,,
53680,985790,2-BR,71%-80%,2,,,,,,
53680,985786,2-BR,71%-80%,2,,,,,,
53680,985798,1-BR,71%-80%,1,,,,,,
53680,985798,2-BR,71%-80%,7,,,,,,
54360,979266,1-BR,71%-80%,1,,,,,,
54360,979266,2-BR,71%-80%,7,,,,,,
54360,979263,1-BR,71%-80%,1,,,,,,
54360,979263,2-BR,71%-80%,7,,,,,,
54360,979276,1-BR,71%-80%,1,,,,,,
54360,979276,2-BR,71%-80%,7,,,,,,
54360,979270,1-BR,71%-80%,1,,,,,,
54360,979270,2-BR,71%-80%,5,,,,,,
54360,979270,STUDIO,71%-80%,1,,,,,,
54360,979273,1-BR,71%-80%,1,,,,,,
54360,979273,2-BR,71%-80%,7,,,,,,
54360,979260,1-BR,71%-80%,1,,,,,,
54360,979260,2-BR,71%-80%,7,,,,,,
54377,,1-BR,71%-80%,3,,,,"1,509","1,509","1,509"
54377,,2-BR,71%-80%,2,,,,"1,820","1,820","1,820"
54377,,3-BR,71%-80%,3,,,,"2,096","2,096","2,096"
54377,,STUDIO,71%-80%,2,,,,"1,197","1,197","1,197"
54709,41416,2-BR,71%-80%,1,"1,981","1,981","1,981",802,802,802
54709,41416,3-BR,71%-80%,2,"2,299","2,299","2,299",804,831,777
54709,41422,2-BR,71%-80%,1,,,,766,766,766
54709,41422,3-BR,71%-80%,1,,,,659,659,659
54709,41418,2-BR,71%-80%,1,"1,981","1,981","1,981",638,638,638
54709,41418,3-BR,71%-80%,2,"2,140","2,299","1,981",922,"1,002",842
54709,41420,2-BR,71%-80%,1,634,634,634,610,610,610
54709,41420,3-BR,71%-80%,1,808,808,808,777,777,777
54709,41907,1-BR,71%-80%,1,665,665,665,709,709,709
54709,41907,2-BR,71%-80%,13,756.5,"1,091",583,767,"1,146",312
54709,41907,3-BR,71%-80%,2,935,"1,106",764,965.5,"1,136",795
54709,41904,1-BR,71%-80%,1,650,650,650,700,700,700
54709,41904,2-BR,71%-80%,12,762,"1,320",335,806.5,"1,373",361
54709,41904,3-BR,71%-80%,2,914,"1,014",814,984.5,"1,092",877
54838,573899,3-BR,71%-80%,1,,,,,,
54838,531492,3-BR,71%-80%,1,,,,,,
54838,560017,3-BR,71%-80%,1,,,,,,
54838,550452,2-BR,71%-80%,1,,,,,,
54838,557243,3-BR,71%-80%,1,,,,,,
54838,639912,3-BR,71%-80%,1,,,,,,
54838,547717,2-BR,71%-80%,1,,,,,,
54838,547748,2-BR,71%-80%,1,,,,,,
54838,548146,2-BR,71%-80%,1,,,,,,
54838,522494,3-BR,71%-80%,1,,,,,,
55223,979051,1-BR,71%-80%,26,,,,,,
55223,979051,2-BR,71%-80%,15,,,,,,
55263,966134,1-BR,71%-80%,7,,,,,,
55263,966134,2-BR,71%-80%,7,,,,,,
55403,42693,STUDIO,71%-80%,1,,,,,,
57536,930918,1-BR,71%-80%,1,,,,,,
57536,930918,2-BR,71%-80%,1,,,,,,
57536,930918,3-BR,71%-80%,5,,,,,,
57536,931118,1-BR,71%-80%,1,,,,,,
57536,931118,2-BR,71%-80%,1,,,,,,
57536,931118,3-BR,71%-80%,5,,,,,,
57536,906101,2-BR,71%-80%,1,,,,,,
57536,906101,3-BR,71%-80%,5,,,,,,
58015,966812,1-BR,71%-80%,2,,,,,,
58015,966812,2-BR,71%-80%,9,,,,,,
58015,966812,3-BR,71%-80%,6,,,,,,
58015,966812,STUDIO,71%-80%,2,,,,,,
58621,972781,1-BR,71%-80%,22,,,,,,
58621,972781,2-BR,71%-80%,10,,,,,,
58621,972781,3-BR,71%-80%,7,,,,,,
58621,972781,STUDIO,71%-80%,4,,,,,,
58625,967648,1-BR,71%-80%,22,,,,,,
58625,967648,2-BR,71%-80%,18,,,,,,
58625,967648,3-BR,71%-80%,9,,,,,,
58625,967648,STUDIO,71%-80%,5,,,,,,
58638,973182,1-BR,71%-80%,27,,,,,,
58638,973182,2-BR,71%-80%,14,,,,,,
58638,973182,3-BR,71%-80%,10,,,,,,
58638,973182,STUDIO,71%-80%,22,,,,,,
58733,968123,1-BR,71%-80%,1,"1,309","1,309","1,309","1,269","1,269","1,269"
58733,968123,2-BR,71%-80%,3,"1,570","1,570","1,570","1,529","1,529","1,529"
58733,968123,3-BR,71%-80%,3,"1,814","1,814","1,814","1,760","1,760","1,760"
58733,968123,4-BR,71%-80%,1,"2,024","2,024","2,024","1,969","1,969","1,969"
58793,974501,STUDIO,71%-80%,20,,,,,,
58823,381604,2-BR,71%-80%,5,,,,"1,305","1,311","1,180"
58855,326588,2-BR,71%-80%,2,,,,,,
58855,326592,1-BR,71%-80%,1,,,,,,
58855,326592,2-BR,71%-80%,3,,,,,,
58863,104323,2-BR,71%-80%,1,,,,"1,844","1,844","1,844"
58889,12608,STUDIO,71%-80%,1,,,,0,0,0
58972,120972,1-BR,71%-80%,114,"3,200","3,900","2,350","1,600","1,950","1,175"
58972,120972,2-BR,71%-80%,134,"3,900","4,600","2,350","1,950","2,300","1,175"
58972,120972,3-BR,71%-80%,21,"4,600","4,600","3,200","2,300","2,300","1,600"
58972,120972,STUDIO,71%-80%,14,"2,350","3,200","2,350","1,175","1,600","1,175"
59104,72098,1-BR,71%-80%,24,,,,579,618,533
59104,72098,2-BR,71%-80%,37,,,,719,743,0
59104,72098,3-BR,71%-80%,48,,,,908,936,852
59474,19124,2-BR,71%-80%,1,,,,"1,558","1,558","1,558"
59474,19124,3-BR,71%-80%,3,,,,"1,173","1,413","1,101"
59474,18781,1-BR,71%-80%,2,,,,721.5,836,607
59474,18781,2-BR,71%-80%,3,,,,"1,230","1,254",601
59474,18781,STUDIO,71%-80%,5,,,,636,711,347
59474,23935,1-BR,71%-80%,1,,,,901,901,901
59474,23935,3-BR,71%-80%,2,,,,841.5,882,801
59474,19114,1-BR,71%-80%,2,,,,744.5,745,744
59474,19114,2-BR,71%-80%,4,,,,982,"1,082",771
59474,19114,3-BR,71%-80%,1,,,,"1,054","1,054","1,054"
59474,18990,2-BR,71%-80%,7,,,,"1,023","1,179",519
49173,946227,1-BR,Other,1,,,,,,
59474,18870,2-BR,71%-80%,1,,,,"1,183","1,183","1,183"
59474,18986,2-BR,71%-80%,10,,,,"1,078.5","1,380",697
59474,18986,3-BR,71%-80%,2,,,,"1,210.5","1,244","1,177"
59474,1172,1-BR,71%-80%,4,,,,770,866,722
59474,1172,2-BR,71%-80%,5,,,,847,985,809
59474,18872,2-BR,71%-80%,1,,,,892,892,892
59474,18872,3-BR,71%-80%,1,,,,802,802,802
59474,18784,3-BR,71%-80%,1,,,,873,873,873
59474,18779,1-BR,71%-80%,1,,,,"1,193","1,193","1,193"
59474,18779,2-BR,71%-80%,1,,,,748,748,748
59474,26274,1-BR,71%-80%,2,,,,998,"1,037",959
59474,26274,2-BR,71%-80%,8,,,,"1,104","1,401",615
59474,26274,STUDIO,71%-80%,3,,,,709,"1,152",649
59637,39842,3-BR,71%-80%,1,892,892,892,916,916,916
59637,39843,1-BR,71%-80%,1,"1,280","1,280","1,280",642,642,642
59637,39843,2-BR,71%-80%,1,"1,424","1,424","1,424",416,416,416
59637,39843,4-BR,71%-80%,1,"1,970","1,970","1,970","1,096","1,096","1,096"
60020,974093,1-BR,71%-80%,7,,,,,,
60020,974093,2-BR,71%-80%,7,,,,,,
60020,974093,3-BR,71%-80%,3,,,,,,
60020,974093,STUDIO,71%-80%,3,,,,,,
60027,65043,2-BR,71%-80%,1,"1,259","1,259","1,259","1,259","1,259","1,259"
60027,119640,2-BR,71%-80%,2,"1,409.5","1,425","1,394","1,409.5","1,425","1,394"
60027,119648,1-BR,71%-80%,1,"1,091","1,091","1,091","1,091","1,091","1,091"
60027,119648,3-BR,71%-80%,2,"1,543.5","1,661","1,426","1,543.5","1,661","1,426"
60027,64956,1-BR,71%-80%,1,"1,038","1,038","1,038","1,038","1,038","1,038"
60041,5610,2-BR,71%-80%,1,,,,"1,669","1,669","1,669"
60249,971150,1-BR,71%-80%,33,"1,320","1,320","1,320","1,320","1,320","1,320"
60249,971150,2-BR,71%-80%,13,"1,591","1,591","1,591","1,591","1,591","1,591"
60249,971150,3-BR,71%-80%,9,"1,831","1,831","1,831","1,831","1,831","1,831"
60249,971150,STUDIO,71%-80%,4,"1,049","1,049","1,049","1,049","1,049","1,049"
60249,975072,1-BR,71%-80%,22,"1,320","1,320","1,320","1,320","1,320","1,320"
60249,975072,2-BR,71%-80%,8,"1,591","1,591","1,591","1,591","1,591","1,591"
60249,975072,3-BR,71%-80%,7,"1,831","1,831","1,831","1,831","1,831","1,831"
60249,975072,STUDIO,71%-80%,3,"1,049","1,049","1,049","1,049","1,049","1,049"
60319,970855,1-BR,71%-80%,6,"1,320","1,320","1,320","1,320","1,320","1,320"
60319,970855,2-BR,71%-80%,4,"1,591","1,591","1,591","1,591","1,591","1,591"
60319,970855,3-BR,71%-80%,2,"1,831","1,831","1,831","1,831","1,831","1,831"
60319,970855,STUDIO,71%-80%,2,"1,049","1,049","1,049","1,049","1,049","1,049"
60361,25115,1-BR,71%-80%,20,"1,140","1,321",289,980.5,"1,204",0
60431,839362,3-BR,71%-80%,2,,,,,,
60505,975132,1-BR,71%-80%,2,,,,"1,320","1,320","1,320"
60505,975132,2-BR,71%-80%,2,,,,"1,591","1,591","1,591"
60810,972899,2-BR,71%-80%,5,"1,591","1,591","1,591","1,121","1,121","1,121"
60810,972899,3-BR,71%-80%,2,"1,831","1,831","1,831","1,289","1,289","1,289"
61405,976362,1-BR,71%-80%,3,,,,,,
61405,976362,2-BR,71%-80%,4,,,,,,
61405,976362,3-BR,71%-80%,1,,,,,,
61405,976362,STUDIO,71%-80%,3,,,,,,
61609,,1-BR,71%-80%,1,,,,"1,414","1,414","1,414"
61609,,2-BR,71%-80%,7,,,,"1,693","1,693","1,693"
61610,975569,1-BR,71%-80%,1,,,,,,
61610,975569,2-BR,71%-80%,13,,,,,,
61610,975569,3-BR,71%-80%,2,,,,,,
61611,995887,1-BR,71%-80%,5,"1,375","1,375","1,375","1,375","1,375","1,375"
61611,995887,2-BR,71%-80%,3,"1,660","1,660","1,660","1,660","1,660","1,660"
61611,995887,3-BR,71%-80%,1,"1,910","1,910","1,910","1,910","1,910","1,910"
61611,995888,2-BR,71%-80%,3,"1,660","1,660","1,660","1,660","1,660","1,660"
61611,995888,3-BR,71%-80%,2,"1,910","1,910","1,910","1,910","1,910","1,910"
61611,995888,STUDIO,71%-80%,3,"1,091","1,091","1,091","1,091","1,091","1,091"
61611,975413,1-BR,71%-80%,1,"1,375","1,375","1,375","1,375","1,375","1,375"
61611,975413,3-BR,71%-80%,2,"1,910","1,910","1,910","1,910","1,910","1,910"
61678,981992,1-BR,71%-80%,10,,,,,,
61678,981992,2-BR,71%-80%,5,,,,,,
61678,981992,3-BR,71%-80%,3,,,,,,
61678,981992,STUDIO,71%-80%,8,,,,,,
61799,975338,1-BR,71%-80%,64,,,,,,
61799,975338,2-BR,71%-80%,44,,,,,,
61799,975338,3-BR,71%-80%,24,,,,,,
61799,975338,STUDIO,71%-80%,25,,,,,,
61847,89826,1-BR,71%-80%,2,,,,,,
61847,89826,3-BR,71%-80%,18,,,,,,
62241,965108,1-BR,71%-80%,2,,,,,,
62241,965108,2-BR,71%-80%,2,,,,,,
62241,965108,STUDIO,71%-80%,1,,,,,,
62241,976490,STUDIO,71%-80%,2,,,,,,
62962,975399,1-BR,71%-80%,43,,,,,,
62962,975399,2-BR,71%-80%,33,,,,,,
62962,975399,3-BR,71%-80%,11,,,,,,
62962,975399,STUDIO,71%-80%,25,,,,,,
63014,975336,1-BR,71%-80%,1,"1,432","1,432","1,432","1,432","1,432","1,432"
63014,975336,3-BR,71%-80%,1,"1,718","1,718","1,718","1,718","1,718","1,718"
63014,975336,STUDIO,71%-80%,1,"1,146","1,146","1,146","1,146","1,146","1,146"
63151,988458,1-BR,71%-80%,12,,,,,,
63151,988458,2-BR,71%-80%,12,,,,,,
63151,988458,3-BR,71%-80%,4,,,,,,
63151,988458,STUDIO,71%-80%,8,,,,,,
63154,975397,1-BR,71%-80%,16,,,,,,
63154,975397,2-BR,71%-80%,4,,,,,,
63154,975397,3-BR,71%-80%,4,,,,,,
63154,975397,STUDIO,71%-80%,9,,,,,,
63252,6478,2-BR,71%-80%,3,,,,731,802,730
63751,927005,1-BR,71%-80%,24,,,,,,
63751,927005,2-BR,71%-80%,14,,,,,,
63751,927005,3-BR,71%-80%,10,,,,,,
63751,927005,STUDIO,71%-80%,4,,,,,,
63761,927041,1-BR,71%-80%,80,,,,,,
63761,927041,2-BR,71%-80%,82,,,,,,
63761,927041,3-BR,71%-80%,12,,,,,,
63761,927041,STUDIO,71%-80%,19,,,,,,
63763,984726,1-BR,71%-80%,96,,,,,,
63763,984726,2-BR,71%-80%,64,,,,,,
63763,984726,3-BR,71%-80%,22,,,,,,
63763,984726,STUDIO,71%-80%,62,,,,,,
63771,984735,1-BR,71%-80%,2,,,,,,
63771,984735,2-BR,71%-80%,1,,,,,,
63771,984735,3-BR,71%-80%,3,,,,,,
63775,957258,1-BR,71%-80%,18,"1,375","1,375","1,375","1,375","1,375","1,375"
63775,957258,2-BR,71%-80%,10,"1,660","1,660","1,660","1,660","1,660","1,660"
63775,957258,3-BR,71%-80%,3,"1,910","1,910","1,910","1,910","1,910","1,910"
63775,957258,STUDIO,71%-80%,6,"1,091","1,091","1,091","1,091","1,091","1,091"
63808,37054,1-BR,71%-80%,29,,,,,,
63808,37054,STUDIO,71%-80%,9,,,,,,
63880,984611,1-BR,71%-80%,35,,,,"1,509","1,509","1,059"
63880,984611,2-BR,71%-80%,17,,,,"1,820","1,820","1,820"
63880,984611,3-BR,71%-80%,8,,,,"2,096","2,096","2,096"
64027,988996,1-BR,71%-80%,21,"1,926","1,926","1,926","1,465","1,465","1,465"
64027,988996,2-BR,71%-80%,15,"2,323","2,323","2,323","1,770","1,770","1,770"
64027,988996,3-BR,71%-80%,9,"2,676","2,676","2,676","2,037","2,037","2,037"
64027,988996,STUDIO,71%-80%,17,"1,532","1,532","1,532","1,163","1,163","1,163"
64027,990498,1-BR,71%-80%,4,"1,926","1,926","1,926","1,465","1,465","1,465"
64027,990498,2-BR,71%-80%,5,"2,323","2,323","2,323","1,770","1,770","1,770"
